,단지명
11861,미라클타워
11862,선호A동
11863,우석W
11864,"장미아파트가동,나동"
11865,조은센스빌(52-19)
11866,진성그린(102동)
11867,진성그린(105동)
11868,푸르뫼
11869,휴캐슬
11870,라이프동주1동2동
11871,영진그랜드
11872,르네상스1차
11873,보강쉐르빌
11874,삼신아파트-2
11875,"서림(A,B동)"
11876,인수
11877,프로방스타운
11878,건우로얄
11879,세영프라임아파트
11880,예창
11881,적성-1
11882,뉴월드하이빌
11883,덕유마을(주공2)
11884,동원(825-0)
11885,아태리치빌
11886,성원상떼뷰201동
11887,판교원마을7단지(모아미래도)
11888,하이코랜드빌
11889,수정트라움하우스
11890,용평금광
11891,수산리치빌103동
11892,연꽃마을(4단지)
11893,중앙동힐스테이트2차
11894,가나1
11895,가나2차1
11896,럭키참조은
11897,가림29차101동
11898,세진신비로움
11899,Y CITY(와이시티)
11900,호매실더센트라고
11901,남광하우스토리2차
11902,가림22차(가동)
11903,가림23차가동
11904,가림28차
11905,계림
11906,계림(771-4)
11907,대건칸타빌
11908,미래탑마을(856-2)
11909,보림A동
11910,탑캐슬
11911,탑캐슬17차
11912,태영아이원3차
11913,효림
11914,호매실스위첸
11915,수양
11916,SummitPlace광교
11917,광교대광로제비앙
11918,유천프라자(21-5)나동
11919,화영
11920,효준
11921,수정타운
11922,신형
11923,미다스
11924,유엘비치나움
11925,우리하이빌
11926,우주그린
11927,대명쉐르빌
11928,인계미루아파트
11929,코스모골드
11930,화서맨션다동
11931,화서한신더휴
11932,소래산
11933,그랜드아파트102동
11934,그랜드아파트103동
11935,승윤노블리안시티
11936,연희
11937,시흥6차푸르지오1단지
11938,오성푸르메APT101동
11939,인썬캐슬
11940,홈네스트빌
11941,대보가동
11942,강림
11943,삼호맨션(1391-13)
11944,상남
11945,신송
11946,아리랑타워
11947,비산
11948,비산화성파크드림
11949,삼호12차
11950,삼호맨션7차
11951,일진
11952,DYTOWN
11953,세계로황토빌
11954,원촌(994-26)
11955,호원
11956,우양(620)
11957,원진
11958,거성타워
11959,그라하씨티
11960,넥스빌
11961,리치빌2
11962,삼영1
11963,안양리치빌1
11964,참피온(34)
11965,퍼스트힐
11966,프라임힐
11967,향림
11968,혜동타워
11969,양주서희스타힐스1단지
11970,양주서희스타힐스2단지
11971,양평비바체
11972,양동하이츠빌라
11973,성은아파트A
11974,양평스카이파크
11975,인텔존
11976,중앙하이빌
11977,e편한세상여주
11978,대광빌라
11979,세원2동
11980,영도플라자
11981,동주트리안
11982,에코빌
11983,헬리오스빌
11984,에버하우스
11985,우주마루101동
11986,우주마루102동
11987,우남퍼스트빌리젠트
11988,기흥역롯데캐슬스카이
11989,희망아파트
11990,효성빌라(104동)
11991,동백광명샤인빌
11992,신동백서해그랑블2차
11993,신영아파트(101동)
11994,동천파크뷰
11995,플러스빌아파트
11996,현대파인빌리지(202동)
11997,수지신봉현대빌라트
11998,롯데빌리지(101동)
11999,벽산빌라트(501동)
12000,벽산아파트(502동)
12001,지오빌리지
12002,한솔노블(104동)
12003,한솔노블(105동)
12004,한솔노블(107동)
12005,한솔노블(108동)
12006,한솔노블(116동)
12007,현대빌라트3(302동)
12008,현대시티빌(102동)
12009,현대홈타운 203
12010,수정빌라
12011,용인
12012,유장(344-9)
12013,창성빌리지
12014,동남(C동)
12015,태영(B동)
12016,양지꼬따쥬(B동)
12017,유장아트맨션(1동)
12018,유장아트맨션(3동)
12019,관우아파트
12020,상부목련아파트(7동)
12021,서광맨션
12022,유로빌리지(101동)
12023,그랜드아파트
12024,대명(11동)
12025,대명(1동)
12026,대명(2동)
12027,대명(3동)
12028,현대그린(101동)
12029,현대그린(105동)
12030,삼풍빌라트
12031,신우(B)
12032,연화(B동)
12033,가능신진
12034,골든하우스
12035,아이프라자2
12036,예체뜰안(188-5)
12037,의정부일성트루엘
12038,한주4-1
12039,회룡타운
12040,삼진4
12041,장미5동
12042,이천신일해피트리트리빌1단지
12043,이천신일해피트리트리빌2단지
12044,브라운스톤이천
12045,영창
12046,(468-16)
12047,부악2
12048,유진
12049,한솔스파빌(101)
12050,한솔파크빌
12051,통일아파트
12052,해솔마을7단지롯데캐슬
12053,윤창(237-3)
12054,서재자이
12055,소사벌리더스하임
12056,메디슨스퀘어
12057,다인
12058,한양빌리지
12059,스카이빌
12060,기흥
12061,새시장B
12062,스마트빌듀오2차
12063,스마트빌듀오1차
12064,스마트빌듀오3차
12065,안중플러스빌(평생)
12066,포천예원프라자
12067,산호하이츠빌라
12068,이룸스위트
12069,효천수리골마을
12070,미사강변 골든 센트로
12071,미사강변한신휴플러스
12072,리버나인RIVERNINE
12073,송산렉스타운아파트
12074,동탄센트럴자이(A-10)
12075,진명102동
12076,동탄역 시범우남퍼스트빌아파트
12077,동탄역시범예미지아파트
12078,청향
12079,청일덱스빌(5동)
12080,청일덱스빌(6동)
12081,삼송2차아이파크
12082,"미미아파트(가,나,다동)"
12083,신원마을1단지우남퍼스트빌
12084,거보플러스-2
12085,로마그린
12086,윤창주상주상복합
12087,더프라임타워
12088,삼성(301-8)
12089,오크팰리스
12090,힐팰리스
12091,(379-24)
12092,갑우
12093,대동(언덕위에하
12094,트레져
12095,한인(라동)
12096,노엘103동
12097,더샵그린포레1단지
12098,더샵그린포레2단지
12099,부영103동
12100,부영A
12101,신동흥103동
12102,이건필그린102
12103,(710-8)
12104,기오6
12105,가인명가
12106,대원칸타빌(101동)
12107,뷰티B동
12108,상훈(B동)
12109,구래역화성파크드림
12110,보인그린맨션
12111,한강신도시운양푸르지오
12112,다산센트레빌
12113,힐스테이트 황금산
12114,별내아이파크2차
12115,별내푸르지오
12116,명사마을
12117,나비하우스
12118,우창리버빌(101)
12119,동명다동
12120,현대(790-1)
12121,화도효성해링턴플레이스
12122,화성아파트3차
12123,현성아파트
12124,도양라비앙(368-4)
12125,대성(175-6)
12126,아이원
12127,에디션아파트
12128,대건
12129,성진아파트
12130,남영라끄빌
12131,대림방배
12132,태강2동
12133,현대비잔티움
12134,더프라임
12135,시온
12136,홈타미
12137,보화
12138,대성A
12139,덕수훼미리타운
12140,르네상스타워
12141,제이디스카이빌
12142,상록센트럴타워
12143,판교알파리움1단지
12144,판교호반써밋플레이스
12145,산운마을9단지(대방노블랜드)
12146,단대푸르지오(113동)
12147,스타시티타워
12148,이룸
12149,위례더힐55
12150,위례센트럴푸르지오
12151,산들마을2단지
12152,신영뷰티
12153,주원
12154,수원아이파크시티5단지
12155,수원아이파크시티6단지
12156,씨즈더원
12157,수원역센트럴어반시티아파트(수원센트럴타운3단지)
12158,수원역해모로아파트(수원센트럴타운1단지)
12159,오목천역 서희스타힐스 아파트
12160,탑캐슬(888-4)
12161,태양빛
12162,광교시티아이
12163,광교역참누리포레스트
12164,광교푸르지오월드마크
12165,상훈휴팰리스
12166,동원파크뷰
12167,금강1차101동
12168,시흥배곧SK뷰
12169,시흥배곧신도시호반베르디움센트럴파크
12170,목감퍼스트리움
12171,현대화인빌
12172,뉴그랑블
12173,대보나동
12174,샤인빌
12175,안성롯데캐슬
12176,삼우마을
12177,평촌더샵센트럴시티
12178,기오3차
12179,크리스챤
12180,파크아파트(B동)
12181,금정역호계푸르지오
12182,늘해랑
12183,미래타운
12184,메트로빌석수
12185,석수동관악맨션(101동)
12186,석수지웰아파트
12187,힐스테이트석수
12188,금산트윈스빌(688)
12189,삼성그린102동(689-19)
12190,써니타운
12191,원평노블레스
12192,원평노블레스A동
12193,채움e
12194,한솔(101동)
12195,한솔(103동)
12196,한솔(105동)
12197,아트시티
12198,세원1동
12199,민트
12200,휴-스토리
12201,아리수타워
12202,오산센트럴타워
12203,우주마루103동
12204,교동마을마북2차이편한세상
12205,보정동샬레파인비스타
12206,죽전엘림프라자2
12207,서천2차IPARK
12208,오성타워
12209,더시티
12210,한빛센트라움
12211,신영아파트(102동)
12212,광교산자이
12213,한솔노블(114동)
12214,래미안수지이스트파크
12215,글로하임(A동)
12216,우원
12217,유장
12218,진흥5차
12219,용인행정타운두산위브3단지
12220,조양맨션(1동)
12221,씨씨(102동)
12222,에이스카운티아파트
12223,광휘주택(가동)
12224,상부목련아파트(6동)
12225,일봉아파트
12226,대명(4동)
12227,대명(5동)
12228,의정부민락푸르지오
12229,라임시티
12230,비비르타워
12231,스카이파크
12232,의정부동영무예다음
12233,한솔리버시티
12234,뉴삼익5차
12235,(468-5)
12236,(457-19)
12237,동문1차아파트101동
12238,동문1차아파트201동
12239,동문3차아파트701동
12240,동문3차아파트801동
12241,파주한양수자인리버팰리스아파트
12242,청솔아다모
12243,화신노블레스2
12244,힐탑포레스트
12245,e편한세상평택
12246,평택용이금호어울림1단지
12247,평택용이금호어울림2단지
12248,진성포레스트힐
12249,유승한내들퍼스트뷰
12250,수청
12251,서평택삼익마에스트로
12252,평택메트로하임
12253,대원펠리스
12254,프레이즈주상복합
12255,행복
12256,원풍2
12257,한솔파로스(101동)
12258,미사강변루나리움
12259,미사강변파밀리에
12260,미사강변도시 베라체
12261,위례그린파크푸르지오
12262,위례롯데캐슬 
12263,플로리체위례
12264,대광파인밸리
12265,엔터프라임빌딩
12266,에스케이뷰파크
12267,봉담신동아파밀리에
12268,동탄 파크 이지더원
12269,동탄역신안인스빌리베라1차
12270,롯데캐슬 알바트로스
12271,진명101동
12272,KCC스위첸아파트
12273,더샵센트럴시티
12274,동탄역 시범한화 꿈에그린 프레스티지
12275,동탄역 호반 써밋
12276,동탄역대원칸타빌포레지움
12277,동탄역모아미래도
12278,동탄역센트럴푸르지오
12279,동탄역시범리슈빌아파트
12280,동탄역시범반도유보라아이비파크1.0
12281,동탄역시범호반써밋
12282,에코아파트2차
12283,일산요진와이시티
12284,e편한세상오포3차
12285,신현라온프라이빗
12286,이편한세상광주역1단지
12287,이편한세상광주역2단지
12288,이편한세상광주역6단지
12289,갈매더샵나인힐스
12290,동원(345-8)
12291,보림
12292,부영102
12293,이건그린
12294,이건필그린
12295,한창그린(102동)
12296,금호(102동)
12297,대경아파트
12298,성진히나스
12299,이룸아파트
12300,태광퍼스트힐
12301,동서노블레스
12302,오성푸르메(1007-2)
12303,김포뉴시티
12304,풍무 푸르지오
12305,한화유로메트로2차
12306,실로암
12307,예농
12308,아리스빌
12309,현대-1
12310,SS타운하우스
12311,부영아파트(5단지)
12312,청담에비뉴101동
12313,광백드림빌
12314,리아아파트
12315,우석WS아파트
12316,계남샤이니
12317,더베네스트
12318,알베로하우스
12319,한울펠리스
12320,BYC부천위더스빌
12321,DH씨밀레
12322,송내역파인푸르지오1단지
12323,송내역파인푸르지오2단지
12324,라펠리스
12325,경원APT
12326,부성힐하우스
12327,효성팰리스
12328,옥길브리즈힐
12329,한일코지세상
12330,해냄hill아파트
12331,공간블리체A동
12332,스타르네상스
12333,아이원팰리스2
12334,오성파크빌
12335,온새미로아파트
12336,래미안부천중동
12337,판교알파리움2단지
12338,판교푸르지오월드마크
12339,탑클래스
12340,래미안위례
12341,위례자연앤래미안이편한세상
12342,위례호반베르디움
12343,힐스테이트위례
12344,가나3차(101동)
12345,렉스아파트
12346,수원아이파크시티7단지
12347,LeeDoParkView(544-54)
12348,수원센트럴타운2단지
12349,새롬101동
12350,호매실엔루체(N'LUCE)
12351,영통SKVIEW
12352,이편한세상2차1단지
12353,이편한세상2차2단지
12354,영통마크타워
12355,수원아너스빌위즈
12356,인계아우름아파트
12357,해오름아파트101동
12358,해오름아파트102동
12359,목감한양수자인아파트
12360,대성102동
12361,호반베르디움더프라임
12362,"동경1,2"
12363,삼은넥스타운
12364,네이처하임
12365,제나하임아파트
12366,안산레이크타운푸르지오
12367,이수빌
12368,스타캐슬
12369,골든캐슬타워
12370,덕원연립
12371,세기파크뷰
12372,블루오션
12373,1'st이지움
12374,래미안안양메가트리아
12375,로체타운
12376,세르누비앙3차
12377,안양퍼스트프리미엄B
12378,제나시티
12379,현준에버빌
12380,옥정센트럴파크푸르지오
12381,제이파크
12382,용문코아루
12383,우찬셀레스아파트
12384,오산대역호반써밋
12385,이화A
12386,어반휴플러스
12387,기흥동아
12388,구성역효성해링턴플레이스
12389,명훈빌라트
12390,한양팰리스빌
12391,미소그랑쥬테
12392,해밀뜨락아파트
12393,글로하임1
12394,신동백 동도센트리움
12395,신동백동도센트리움(102동)
12396,현대파인빌리지(203동)
12397,시즌메리트빌
12398,현대빌라트3(301동)
12399,현대홈타운 205
12400,그랜드맨션(2동)
12401,갤럭시뷰
12402,스위트홈아파트
12403,신광
12404,용인유메이드
12405,트윈타워
12406,성산그린
12407,용인행정타운두산위브1단지
12408,대성1차
12409,유장아트맨션(2동)
12410,재원(105동)
12411,E.Q.빌아파트
12412,JSBENEST
12413,드림타운
12414,한솔그랑빌A
12415,그랑베르
12416,르네상스시티
12417,(463-2)
12418,대승바빌리온
12419,이천설봉KCC스위첸
12420,동문2차아파트301동
12421,우미린센트럴파크
